step,amount,nameOrig,nameDest,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,amount_ratio,round_amount,balance_error,transaction_count,avg_amount_user,amount_deviation,is_new_dest,time_bucket,odd_time,time_gap,velocity,dest_count,new_vendor_risk,first_digit,benford_flag,is_duplicate,threshold_flag,prev_amount,sudden_spike,rapid_txn_flag,self_transfer,name_similarity,fuzzy_flag,unique_receivers,multi_receiver_flag,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
2,19332.44,C280397810,M1442089085,0.0,0.0,0.0,0.0,0.0,19332.44,0,19332.44,1,19332.44,0.0,1,2,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,1,0
1,4244.4,C280531669,C1360767589,6055.0,1810.6,1842542.65,2107965.39,0.0,0.7008586525759577,0,0.0,1,4244.4,0.0,0,1,1,0.0,1.0,40,0,4,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,1,0,0
1,4510.22,C280615803,C1254526270,10256.0,5745.78,10697.0,0.0,0.0,0.43972116603295314,0,0.0,1,4510.22,0.0,1,1,1,0.0,1.0,7,0,4,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,1,0,0
1,215511.92,C281049997,C1850180796,253362.28,468874.2,1271509.17,1187114.17,0.0,0.8506043969749681,0,431023.84,1,215511.92,0.0,0,1,1,0.0,1.0,30,0,2,0,0,0,0.0,1,1,0,0.47619047619047616,0,1,0,0,0,0,0
7,692484.38,C281110571,C886517510,81918.0,0.0,45953.0,153556.92,0.0,8.453281656270217,0,610566.38,1,692484.38,0.0,1,7,0,0.0,1.0,4,1,6,0,0,0,0.0,1,1,0,0.5,0,1,0,0,0,0,1
1,248196.92,C281421502,C1297685781,3567618.59,3815815.51,318051.05,16997.22,0.0,0.06956933432468343,0,496393.83999999997,1,248196.92,0.0,0,1,1,0.0,1.0,18,0,2,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,0,0
7,116488.0,C281443356,C1419794148,24829.75,0.0,1914351.78,2813795.5,0.0,4.691279965365524,0,91658.25,1,116488.0,0.0,1,7,0,0.0,1.0,9,0,1,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,1,0,0,0
6,18888.95,C28175501,M1857237713,3370.0,0.0,0.0,0.0,0.0,5.603366953426283,0,15518.95,1,18888.95,0.0,1,6,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2,0,1,0,0,0,1,0
4,127307.99,C282166934,C564160838,2244064.83,2371372.82,741741.8,217964.09,0.0,0.056730951604926846,0,254615.97999999975,1,127307.99,0.0,0,4,1,0.0,1.0,39,0,1,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,0,0
6,608716.97,C282850912,C1013700132,5179799.89,5788516.86,1961396.14,1391946.72,0.0,0.11751744573332432,0,1217433.9400000006,1,608716.97,0.0,0,6,0,0.0,1.0,12,0,6,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,0,0
1,42712.39,C283039401,C1330106945,10363.39,0.0,57901.66,24044.18,0.0,4.121071283500525,0,32349.0,1,42712.39,0.0,1,1,1,0.0,1.0,7,0,4,0,0,0,0.0,1,1,0,0.47619047619047616,0,1,0,0,0,0,1
5,84014.41,C283092975,C1590550415,4205383.02,4289397.43,18300000.0,16400000.0,0.0,0.01997782119312852,0,168028.82000000015,1,84014.41,0.0,0,5,1,0.0,1.0,51,0,8,1,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,0,0
2,9614.45,C28318221,M785848103,0.0,0.0,0.0,0.0,0.0,9614.45,0,9614.45,1,9614.45,0.0,1,2,1,0.0,1.0,1,1,9,1,0,0,0.0,1,1,0,0.21052631578947367,0,1,0,0,0,1,0
2,1339661.93,C283492252,C1899073220,0.0,0.0,3043311.43,3208966.39,0.0,1339661.93,0,1339661.93,1,1339661.93,0.0,0,2,1,0.0,1.0,43,0,1,0,0,0,0.0,1,1,0,0.47619047619047616,0,1,0,0,0,0,1
6,191375.55,C283690914,C1335946878,0.0,0.0,391057.91,582433.46,0.0,191375.55,0,191375.55,1,191375.55,0.0,1,6,0,0.0,1.0,7,0,1,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,1,0,0,0
1,616461.19,C283923004,C97730845,5330352.61,5946813.8,10600000.0,9940339.29,0.0,0.11565108717055639,0,1232922.3799999994,1,616461.19,0.0,0,1,1,0.0,1.0,35,0,6,0,0,0,0.0,1,1,0,0.5263157894736842,0,1,0,0,0,0,0
7,7176.58,C284145670,M1308514012,34513.9,27337.32,0.0,0.0,0.0,0.20792701123282986,0,1.8189894035458565e-12,1,7176.58,0.0,1,7,0,0.0,1.0,1,1,7,1,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,1,0
1,12122.55,C284268103,M271514713,10963.66,0.0,0.0,0.0,0.0,1.1056019976907627,0,1158.8899999999994,1,12122.55,0.0,1,1,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,1,0
3,2664.55,C284427775,C1922859107,28439.0,25774.45,157865.43,286841.74,0.0,0.09369022503516175,0,9.094947017729282e-13,1,2664.55,0.0,0,3,1,0.0,1.0,12,0,2,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,1,0,0
7,81469.92,C284500039,C2040603986,1957.03,0.0,384817.0,1930179.38,0.0,41.60810610664801,0,79512.89,1,81469.92,0.0,1,7,0,0.0,1.0,1,1,8,1,0,0,0.0,1,1,0,0.6666666666666666,0,1,0,1,0,0,0
2,74935.58,C284660111,C1899073220,53339.25,0.0,616653.95,877201.48,0.0,1.4048599322275392,0,21596.33,1,74935.58,0.0,0,2,1,0.0,1.0,43,0,7,1,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,1,0,0,0
7,8475.28,C28502081,M980801953,410446.0,401970.72,0.0,0.0,0.0,0.020648902294327892,0,2.7284841053187847e-11,1,8475.28,0.0,1,7,0,0.0,1.0,1,1,8,1,0,0,0.0,1,1,0,0.42105263157894735,0,1,0,0,0,1,0
1,44944.32,C285058000,C1653859230,0.0,0.0,55414.0,100358.32,0.0,44944.32,0,44944.32,1,44944.32,0.0,1,1,1,0.0,1.0,2,1,4,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,0,1
6,17987.71,C285519210,M1423083642,10635.0,0.0,0.0,0.0,0.0,1.6912100413689357,0,7352.709999999999,1,17987.71,0.0,1,6,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
5,76579.67,C28615585,C1587143371,5458260.36,5534840.03,531883.0,181733.94,0.0,0.014030048205679912,0,153159.3399999999,1,76579.67,0.0,1,5,1,0.0,1.0,6,0,7,1,0,0,0.0,1,1,0,0.4,0,1,0,0,0,0,0
7,14609.16,C286222051,M2011580998,41425.0,26815.84,0.0,0.0,0.0,0.35265678559358854,0,0.0,1,14609.16,0.0,1,7,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
1,9160.94,C286658790,M1255445356,5748.89,0.0,0.0,0.0,0.0,1.5932374358465988,0,3412.05,1,9160.94,0.0,1,1,1,0.0,1.0,1,1,9,1,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
6,358736.5,C286720552,C909295153,0.0,0.0,7033126.3,9197383.11,0.0,358736.5,0,358736.5,1,358736.5,0.0,0,6,0,0.0,1.0,27,0,3,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,0,1
4,141702.19,C287095360,C1922859107,0.0,0.0,145139.55,286841.74,0.0,141702.19,0,141702.19,1,141702.19,0.0,0,4,1,0.0,1.0,12,0,1,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,1,0,0,0
5,858.71,C287609100,C740950652,153252.0,152393.29,44255.66,45114.36,0.0,0.005603218207800174,0,8.185452315956354e-12,1,858.71,0.0,1,5,1,0.0,1.0,2,1,8,1,0,0,0.0,1,1,0,0.5,0,1,0,0,1,0,0
6,27008.46,C287735431,M294395818,86120.0,59111.54,0.0,0.0,0.0,0.31361061761939596,0,0.0,1,27008.46,0.0,1,6,0,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,1,0
7,11110.2,C28782490,M227996691,322.0,0.0,0.0,0.0,0.0,34.39690402476781,0,10788.2,1,11110.2,0.0,1,7,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.3157894736842105,0,1,0,0,0,1,0
1,367768.4,C288306765,C1359044626,0.0,0.0,370763.1,16518.36,0.0,367768.4,0,367768.4,1,367768.4,0.0,0,1,1,0.0,1.0,12,0,3,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,0,1
7,7995.66,C288329615,M1191183951,611087.0,603091.34,0.0,0.0,0.0,0.01308430209724295,0,3.2741809263825417e-11,1,7995.66,0.0,1,7,0,0.0,1.0,1,1,7,1,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,1,0
7,409358.66,C288663860,C1491676195,10479.0,0.0,23583.88,432942.54,0.0,39.06094083969465,0,398879.66,1,409358.66,0.0,1,7,0,0.0,1.0,3,1,4,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,1,0,0,0
1,760.21,C288919635,M1572442646,1330599.59,1329839.38,0.0,0.0,0.0,0.0005713284705517829,0,1.9554136088117957e-10,1,760.21,0.0,1,1,1,0.0,1.0,1,1,7,1,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
7,2420.65,C289049029,M90023615,13469.0,11048.35,0.0,0.0,0.0,0.17970675575352635,0,4.547473508864641e-13,1,2420.65,0.0,1,7,0,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.42105263157894735,0,1,0,0,0,1,0
5,70830.43,C289214325,C1339858954,0.0,0.0,156003.57,6100.96,0.0,70830.43,0,70830.43,1,70830.43,0.0,1,5,1,0.0,1.0,5,0,7,1,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,1,0,0,0
1,92398.49,C289281017,C1740000325,5536209.99,5628608.48,1318494.95,0.0,0.0,0.016689842595756996,0,184796.9800000002,1,92398.49,0.0,0,1,1,0.0,1.0,19,0,9,1,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,0,0
7,77816.36,C289304070,C1471633238,3722147.34,3799963.7,157217.94,79401.58,0.0,0.020906302729460806,0,155632.72000000032,1,77816.36,0.0,1,7,0,0.0,1.0,6,0,7,1,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,0,0
5,208834.32,C289336712,C662736689,11000000.0,11200000.0,4775319.66,4429394.13,0.0,0.01898493645591487,0,408834.32,1,208834.32,0.0,0,5,1,0.0,1.0,26,0,2,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,0,0
7,3737.22,C289571900,M965988043,49193.61,45456.39,0.0,0.0,0.0,0.07596807861674276,0,1.3642420526593924e-12,1,3737.22,0.0,1,7,0,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.2,0,1,0,0,0,1,0
1,24495.45,C289711450,M1045567253,4593260.9,4568765.44,0.0,0.0,0.0,0.005332909495101945,0,0.009999999962019501,1,24495.45,0.0,1,1,1,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
7,183992.49,C289858350,C1651945012,8298598.46,8482590.94,312895.63,1556799.98,0.0,0.022171511094957703,0,367984.9699999995,1,183992.49,0.0,1,7,0,0.0,1.0,9,0,1,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,0,0
6,218225.2,C290137108,C1782113663,7231179.03,7449404.23,1194467.76,1477358.35,0.0,0.030178366337810566,0,436450.4000000002,1,218225.2,0.0,0,6,0,0.0,1.0,43,0,2,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,0,0
6,30807.35,C290991542,M1141927461,21714.0,0.0,0.0,0.0,0.0,1.4187128712871286,0,9093.349999999999,1,30807.35,0.0,1,6,0,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
3,6967.64,C291284958,M704530496,16736.0,9768.36,0.0,0.0,0.0,0.416301607217542,0,9.094947017729282e-13,1,6967.64,0.0,1,3,1,0.0,1.0,1,1,6,0,0,0,0.0,1,1,0,0.2,0,1,0,0,0,1,0
3,79311.12,C291359466,C1916720513,4471406.95,4550718.07,6492164.85,6235766.54,0.0,0.0177373929837916,0,158622.2400000001,1,79311.12,0.0,0,3,1,0.0,1.0,27,0,7,1,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,0,0
6,295176.67,C291436147,C1281580764,0.0,0.0,510578.25,805754.92,0.0,295176.67,0,295176.67,1,295176.67,0.0,1,6,0,0.0,1.0,7,0,2,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,1,0,0,0
1,6976.97,C291651850,M185203393,0.0,0.0,0.0,0.0,0.0,6976.97,0,6976.97,1,6976.97,0.0,1,1,1,0.0,1.0,1,1,6,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,1,0
1,461.65,C291847739,M118881143,60738.0,60276.35,0.0,0.0,0.0,0.007600553186585225,0,1.4779288903810084e-12,1,461.65,0.0,1,1,1,0.0,1.0,1,1,4,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,1,0
7,5637.37,C292027586,C542220524,30424.0,24786.63,98719.13,0.0,0.0,0.1852874281018899,0,9.094947017729282e-13,1,5637.37,0.0,1,7,0,0.0,1.0,3,1,5,0,0,0,0.0,1,1,0,0.5,0,1,0,0,1,0,0
6,741.93,C292158973,M1974325564,0.0,0.0,0.0,0.0,0.0,741.93,0,741.93,1,741.93,0.0,1,6,0,0.0,1.0,1,1,7,1,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,1,0
7,457008.04,C292568264,C1016689071,887.0,0.0,0.0,457008.04,0.0,514.6486936936936,0,456121.04,1,457008.04,0.0,1,7,0,0.0,1.0,1,1,4,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,0,1
6,18007.93,C29271984,M826490361,4940.0,0.0,0.0,0.0,0.0,3.6445921878162317,0,13067.93,1,18007.93,0.0,1,6,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.3157894736842105,0,1,0,0,0,1,0
1,72984.81,C292856581,C564160838,2615355.34,2688340.14,1254956.07,1070702.75,0.0,0.027906258464190772,0,145969.61000000028,1,72984.81,0.0,0,1,1,0.0,1.0,39,0,7,1,0,0,0.0,1,1,0,0.4,0,1,0,0,0,0,0
7,37190.91,C292880130,C384887832,5544982.02,5582172.94,173552.83,157993.5,0.0,0.006707127842566415,0,74381.83000000086,1,37190.91,0.0,1,7,0,0.0,1.0,5,0,3,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,0,0
7,6581.53,C293333066,M336569474,15935.0,9353.47,0.0,0.0,0.0,0.4129976154618474,0,9.094947017729282e-13,1,6581.53,0.0,1,7,0,0.0,1.0,1,1,6,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,1,0
1,94038.9,C293474277,C998351292,0.0,0.0,136065.07,1015132.48,0.0,94038.9,0,94038.9,1,94038.9,0.0,0,1,1,0.0,1.0,33,0,9,1,0,0,0.0,1,1,0,0.4,0,1,0,1,0,0,0
3,13021.44,C293618119,M170611939,150192.94,137171.5,0.0,0.0,0.0,0.08669750590469895,0,1.8189894035458565e-12,1,13021.44,0.0,1,3,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,1,0
1,283561.25,C29369803,C997608398,521187.32,804748.56,504228.28,157982.12,0.0,0.5440667780122164,0,567122.49,1,283561.25,0.0,0,1,1,0.0,1.0,20,0,2,0,0,0,0.0,1,1,0,0.5263157894736842,0,1,0,0,0,0,0
5,26891.86,C294008652,M1120687200,15195.42,0.0,0.0,0.0,0.0,1.7696181074226693,0,11696.44,1,26891.86,0.0,1,5,1,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
7,188878.92,C294183051,C296121376,6756643.66,6945522.58,777950.29,371.65,0.0,0.027954543934829334,0,377757.83999999997,1,188878.92,0.0,1,7,0,0.0,1.0,9,0,1,0,0,0,0.0,1,1,0,0.5,0,1,0,0,0,0,0
7,6483.34,C294599155,M2075098668,26374.78,19891.44,0.0,0.0,0.0,0.24580656951187796,0,0.0,1,6483.34,0.0,1,7,0,0.0,1.0,1,1,6,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
2,6723.8,C294649085,M1408549350,5306.0,0.0,0.0,0.0,0.0,1.266968155266629,0,1417.8000000000002,1,6723.8,0.0,1,2,1,0.0,1.0,1,1,6,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,1,0
2,1657.09,C294651011,M346049017,28009.87,26352.78,0.0,0.0,0.0,0.05915881941546264,0,2.2737367544323206e-13,1,1657.09,0.0,1,2,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,1,0
1,893.57,C294658299,M1033856359,10676.0,9782.43,0.0,0.0,0.0,0.08369111173550624,0,3.410605131648481e-13,1,893.57,0.0,1,1,1,0.0,1.0,1,1,8,1,0,0,0.0,1,1,0,0.09523809523809523,0,1,0,0,0,1,0
6,8737.34,C294716061,M1421004802,0.0,0.0,0.0,0.0,0.0,8737.34,0,8737.34,1,8737.34,0.0,1,6,0,0.0,1.0,1,1,8,1,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
1,18625.28,C295055909,M1060935276,0.0,0.0,0.0,0.0,0.0,18625.28,0,18625.28,1,18625.28,0.0,1,1,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
7,411399.71,C295064445,C440737101,20471.0,0.0,0.0,68216.27,0.0,20.095726357952326,0,390928.71,1,411399.71,0.0,1,7,0,0.0,1.0,2,1,4,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,0,1
6,44874.82,C295145298,C40075281,0.0,0.0,263201.31,308076.14,0.0,44874.82,0,44874.82,1,44874.82,0.0,0,6,0,0.0,1.0,16,0,4,0,0,0,0.0,1,1,0,0.5263157894736842,0,1,0,1,0,0,0
2,5975.88,C2951941,M1262693971,1168.0,0.0,0.0,0.0,0.0,5.111958939264329,0,4807.88,1,5975.88,0.0,1,2,1,0.0,1.0,1,1,5,0,0,0,0.0,1,1,0,0.3157894736842105,0,1,0,0,0,1,0
1,3050.39,C295466076,M175822565,0.0,0.0,0.0,0.0,0.0,3050.39,0,3050.39,1,3050.39,0.0,1,1,1,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
1,123797.1,C295640874,C557041912,23621.65,0.0,153674.01,557537.26,0.0,5.240610177096981,0,100175.45000000001,1,123797.1,0.0,0,1,1,0.0,1.0,13,0,1,0,0,0,0.0,1,1,0,0.2,0,1,0,1,0,0,0
1,10021.49,C296204898,M873168630,0.0,0.0,0.0,0.0,0.0,10021.49,0,10021.49,1,10021.49,0.0,1,1,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2,0,1,0,0,0,1,0
1,7071.42,C296223788,M1783418615,37203.61,30132.19,0.0,0.0,0.0,0.19006838131081066,0,1.8189894035458565e-12,1,7071.42,0.0,1,1,1,0.0,1.0,1,1,7,1,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
1,218753.79,C296234255,C22805895,6833.58,225587.37,498911.69,651524.92,0.0,32.00691044658194,0,437507.58,1,218753.79,0.0,0,1,1,0.0,1.0,15,0,2,0,0,0,0.0,1,1,0,0.42105263157894735,0,1,0,0,0,0,0
1,3635.93,C296541232,C288665596,106929.0,103293.07,95816.79,8496.61,0.0,0.03400289909286449,0,6.821210263296962e-12,1,3635.93,0.0,1,1,1,0.0,1.0,4,1,3,0,0,0,0.0,1,1,0,0.4,0,1,0,0,1,0,0
2,3106.9,C296954388,C2134357721,100.0,0.0,461082.25,182906.2,0.0,30.76138613861386,0,3006.9,1,3106.9,0.0,0,2,1,0.0,1.0,10,0,3,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,1,0,0
7,239692.36,C297225931,C1255024717,169218.19,0.0,10500000.0,12900000.0,0.0,1.4164608635699059,0,70474.16999999998,1,239692.36,0.0,0,7,0,0.0,1.0,19,0,2,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,1,0,0,0
7,1847.37,C298060389,M1757653560,0.0,0.0,0.0,0.0,0.0,1847.37,0,1847.37,1,1847.37,0.0,1,7,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
4,18519.83,C298156448,M627411361,0.0,0.0,0.0,0.0,0.0,18519.83,0,18519.83,1,18519.83,0.0,1,4,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
3,3107.85,C298259383,M575779772,100767.0,97659.15,0.0,0.0,0.0,0.030841636233724993,0,5.9117155615240335e-12,1,3107.85,0.0,1,3,1,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.1,0,1,0,0,0,1,0
7,621032.74,C298419544,C675203915,0.0,0.0,777700.37,5398127.54,0.0,621032.74,0,621032.74,1,621032.74,0.0,1,7,0,0.0,1.0,5,0,6,0,0,0,0.0,1,1,0,0.5,0,1,0,0,0,0,1
6,5798.35,C298424794,M1425445649,52103.0,46304.65,0.0,0.0,0.0,0.1112841624443421,0,1.8189894035458565e-12,1,5798.35,0.0,1,6,0,0.0,1.0,1,1,5,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,1,0
1,1573.42,C298724898,M1671811074,51582.0,50008.58,0.0,0.0,0.0,0.03050268499311789,0,1.8189894035458565e-12,1,1573.42,0.0,1,1,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
6,227653.62,C298750745,C977993101,49409.3,0.0,619496.16,847149.78,0.0,4.60741221971937,0,178244.32,1,227653.62,0.0,0,6,0,0.0,1.0,44,0,2,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,0,1
7,6551.14,C298893301,M1277160809,15839.0,9287.86,0.0,0.0,0.0,0.4135820707070707,0,9.094947017729282e-13,1,6551.14,0.0,1,7,0,0.0,1.0,1,1,6,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
4,7089.25,C299004234,M212158113,0.0,0.0,0.0,0.0,0.0,7089.25,0,7089.25,1,7089.25,0.0,1,4,1,0.0,1.0,1,1,7,1,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
7,5096.16,C299358529,M176755220,60472.0,55375.84,0.0,0.0,0.0,0.08427165842607444,0,3.637978807091713e-12,1,5096.16,0.0,1,7,0,0.0,1.0,1,1,5,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
3,3067.08,C299395997,M115139998,1077.0,0.0,0.0,0.0,0.0,2.845157699443414,0,1990.08,1,3067.08,0.0,1,3,1,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
3,5115.77,C299684908,M219396780,1789.0,0.0,0.0,0.0,0.0,2.8579720670391064,0,3326.7700000000004,1,5115.77,0.0,1,3,1,0.0,1.0,1,1,5,0,0,0,0.0,1,1,0,0.6,0,1,0,0,0,1,0
3,3923.46,C299837481,C979387846,159800.0,155876.54,11757.21,15680.66,0.0,0.02455216175117803,0,8.185452315956354e-12,1,3923.46,0.0,1,3,1,0.0,1.0,3,1,3,0,0,0,0.0,1,1,0,0.6,0,1,0,0,1,0,0
6,2621.13,C300041864,M1674824156,0.0,0.0,0.0,0.0,0.0,2621.13,0,2621.13,1,2621.13,0.0,1,6,0,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
7,9201.08,C300374338,M600185883,107384.0,98182.92,0.0,0.0,0.0,0.08568310285421614,0,1.8189894035458565e-12,1,9201.08,0.0,1,7,0,0.0,1.0,1,1,9,1,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
4,3848.39,C300526628,M1962049725,0.0,0.0,0.0,0.0,0.0,3848.39,0,3848.39,1,3848.39,0.0,1,4,1,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
6,15638.89,C300690223,M175168244,29049.88,13410.99,0.0,0.0,0.0,0.5383275825035249,0,1.8189894035458565e-12,1,15638.89,0.0,1,6,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2,0,1,0,0,0,1,0
1,2134.11,C300811000,M1090695601,0.0,0.0,0.0,0.0,0.0,2134.11,0,2134.11,1,2134.11,0.0,1,1,1,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,1,0
7,211326.73,C300918638,C1450133081,0.0,0.0,282253.75,493580.49,0.0,211326.73,0,211326.73,1,211326.73,0.0,1,7,0,0.0,1.0,4,1,2,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,1,0,0,0
1,68931.2,C301205240,C1277716905,3342220.38,3411151.57,79933.0,0.0,0.0,0.020624366899358412,0,137862.38999999996,1,68931.2,0.0,1,1,1,0.0,1.0,1,1,6,0,0,0,0.0,1,1,0,0.47619047619047616,0,1,0,0,0,0,0
6,318009.92,C301578586,C662736689,206609.0,524618.92,5153348.66,4766045.33,0.0,1.5391797105658003,0,636019.8400000001,1,318009.92,0.0,0,6,0,0.0,1.0,26,0,3,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,0,0
6,6737.87,C301601202,M702392974,6867.0,129.13,0.0,0.0,0.0,0.9810527082119976,0,0.0,1,6737.87,0.0,1,6,0,0.0,1.0,1,1,6,0,0,0,0.0,1,1,0,0.2,0,1,0,0,0,1,0
2,10994.82,C30173198,M499339307,963.0,0.0,0.0,0.0,0.0,11.405414937759335,0,10031.82,1,10994.82,0.0,1,2,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.3157894736842105,0,1,0,0,0,1,0
2,177096.09,C302007694,C42158278,9457836.62,9634932.72,183529.63,6433.54,0.0,0.018724797053557365,0,354192.19000000146,1,177096.09,0.0,1,2,1,0.0,1.0,3,1,1,0,0,0,0.0,1,1,0,0.3157894736842105,0,1,0,0,0,0,0
7,25784.58,C302408146,C1832532108,0.0,0.0,27708.6,53493.18,0.0,25784.58,0,25784.58,1,25784.58,0.0,1,7,0,0.0,1.0,4,1,2,0,0,0,0.0,1,1,0,0.47619047619047616,0,1,0,1,0,0,0
4,1616.06,C302687243,M850083982,629709.0,628092.94,0.0,0.0,0.0,0.002566355941623922,0,5.5933924159035087e-11,1,1616.06,0.0,1,4,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2,0,1,0,0,0,1,0
6,274406.81,C302846894,C1721246982,18153.27,0.0,1240965.79,1515372.59,0.0,15.115276461130081,0,256253.54,1,274406.81,0.0,0,6,0,0.0,1.0,29,0,2,0,0,0,0.0,1,1,0,0.47619047619047616,0,1,0,1,0,0,0
1,5998.0,C302987494,M2047744862,164.0,0.0,0.0,0.0,0.0,36.35151515151515,0,5834.0,1,5998.0,0.0,1,1,1,0.0,1.0,1,1,5,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,1,0
7,4861.27,C303127592,M214170716,68522.0,63660.73,0.0,0.0,0.0,0.07094362476832597,0,3.637978807091713e-12,1,4861.27,0.0,1,7,0,0.0,1.0,1,1,4,0,0,0,0.0,1,1,0,0.2,0,1,0,0,0,1,0
