step,type,amount,nameOrig,nameDest,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
3,PAYMENT,6335.61,C1172707268,M1346560976,0.0,0.0,0.0,0.0,0.0
3,PAYMENT,9601.55,C473183836,M880883688,45678.0,36076.45,0.0,0.0,0.0
3,PAYMENT,26045.36,C1093426827,M104298781,51555.0,25509.64,0.0,0.0,0.0
3,PAYMENT,426.96,C990656849,M101676975,75389.0,74962.04,0.0,0.0,0.0
3,PAYMENT,760.74,C628402659,M414634945,74962.04,74201.31,0.0,0.0,0.0
3,PAYMENT,3222.39,C1110095671,M1071977170,18340.0,15117.61,0.0,0.0,0.0
3,DEBIT,1806.31,C1071550332,C1321530272,612597.0,610790.69,15859.88,17666.19,0.0
3,PAYMENT,3067.08,C299395997,M115139998,1077.0,0.0,0.0,0.0,0.0
3,PAYMENT,12240.34,C1828884696,M844133497,551382.0,539141.66,0.0,0.0,0.0
3,PAYMENT,2034.58,C1663271865,M1256384385,26296.0,24261.42,0.0,0.0,0.0
3,PAYMENT,8202.16,C866073173,M48063459,17031.43,8829.26,0.0,0.0,0.0
3,CASH_OUT,72010.87,C2098992714,C832279283,8829.26,0.0,76267.32,148278.19,0.0
3,CASH_OUT,93427.95,C547305607,C1538745405,620.0,0.0,270110.78,139849.81,0.0
3,PAYMENT,7594.11,C1788408659,M62085016,50170.0,42575.89,0.0,0.0,0.0
3,PAYMENT,6199.3,C503365602,M1191372709,39364.0,33164.7,0.0,0.0,0.0
3,PAYMENT,303.62,C1781368445,M1941639991,30888.0,30584.38,0.0,0.0,0.0
3,PAYMENT,14146.46,C1751080205,M942714988,150.0,0.0,0.0,0.0,0.0
3,PAYMENT,991.75,C1042863993,M354502944,16919.0,15927.25,0.0,0.0,0.0
3,PAYMENT,13191.45,C126147004,M973777648,55709.0,42517.55,0.0,0.0,0.0
3,PAYMENT,2342.29,C1113666007,M1570117874,42517.55,40175.26,0.0,0.0,0.0
3,DEBIT,2262.1,C2088661957,C681979935,136931.46,134669.36,14677.26,16939.36,0.0
3,PAYMENT,842.26,C332139408,M1483243447,134669.36,133827.1,0.0,0.0,0.0
3,PAYMENT,1558.6,C894746048,M976949492,10937.76,9379.15,0.0,0.0,0.0
3,PAYMENT,3720.12,C1230507176,M1381386227,9379.15,5659.03,0.0,0.0,0.0
3,PAYMENT,16831.23,C1123830468,M547507935,52060.0,35228.77,0.0,0.0,0.0
3,PAYMENT,26084.81,C697707311,M1226803249,40746.0,14661.19,0.0,0.0,0.0
3,PAYMENT,3800.11,C1763000764,M1534279415,11154.0,7353.89,0.0,0.0,0.0
3,TRANSFER,10539.37,C1134864869,C118648358,10539.37,0.0,0.0,0.0,1.0
3,CASH_OUT,10539.37,C1984954272,C124540047,10539.37,0.0,0.0,10539.37,1.0
3,PAYMENT,20670.84,C890525812,M2001882279,5597.0,0.0,0.0,0.0,0.0
3,DEBIT,3923.46,C299837481,C979387846,159800.0,155876.54,11757.21,15680.66,0.0
3,CASH_IN,133270.9,C417621837,C2094777811,4140.0,137410.9,67722.17,13707.11,0.0
3,PAYMENT,19681.95,C254041053,M1794509290,2517.0,0.0,0.0,0.0,0.0
3,PAYMENT,982.2,C42007293,M971324399,0.0,0.0,0.0,0.0,0.0
3,PAYMENT,20409.77,C347239869,M1322354584,4528.0,0.0,0.0,0.0,0.0
3,PAYMENT,14147.04,C1258539949,M1529457505,5031.0,0.0,0.0,0.0,0.0
3,PAYMENT,3236.22,C1546727972,M505316221,0.0,0.0,0.0,0.0,0.0
3,PAYMENT,7865.38,C1268088240,M1567732992,0.0,0.0,0.0,0.0,0.0
3,PAYMENT,12798.31,C142871704,M1651205022,61384.0,48585.69,0.0,0.0,0.0
3,PAYMENT,6672.96,C41155230,M1383761509,72306.66,65633.71,0.0,0.0,0.0
3,PAYMENT,1615.9,C2058526846,M1132219173,65633.71,64017.81,0.0,0.0,0.0
3,PAYMENT,2805.92,C1590099678,M1476985549,202.0,0.0,0.0,0.0,0.0
3,PAYMENT,374.85,C928508130,M374585422,0.0,0.0,0.0,0.0,0.0
3,TRANSFER,69013.09,C2139788372,C885951223,40038.0,0.0,68880.79,137893.88,0.0
3,PAYMENT,545.68,C1871048194,M1738345448,0.0,0.0,0.0,0.0,0.0
3,PAYMENT,25486.13,C1812422301,M1191464829,125894.0,100407.87,0.0,0.0,0.0
3,PAYMENT,1443.56,C129059937,M150783284,100407.87,98964.31,0.0,0.0,0.0
3,PAYMENT,1719.19,C1582928128,M994267665,98964.31,97245.12,0.0,0.0,0.0
3,PAYMENT,2650.15,C907858780,M1487365582,97245.12,94594.97,0.0,0.0,0.0
3,PAYMENT,14140.28,C1248079435,M1796615884,94594.97,80454.69,0.0,0.0,0.0
3,PAYMENT,13343.04,C994084545,M1487543666,80454.69,67111.65,0.0,0.0,0.0
3,PAYMENT,2536.69,C869758554,M1777163938,67111.65,64574.96,0.0,0.0,0.0
3,PAYMENT,8780.64,C1453632464,M1592618491,64574.96,55794.32,0.0,0.0,0.0
3,PAYMENT,12895.72,C1442883034,M1427892726,55794.32,42898.6,0.0,0.0,0.0
3,PAYMENT,952.87,C647111342,M321192242,42898.6,41945.73,0.0,0.0,0.0
3,PAYMENT,7874.98,C1087916281,M1250315597,41945.73,34070.75,0.0,0.0,0.0
3,PAYMENT,4035.53,C2100728289,M1184965604,34070.75,30035.22,0.0,0.0,0.0
3,PAYMENT,14225.59,C1153180745,M1009313206,30035.22,15809.63,0.0,0.0,0.0
3,PAYMENT,7937.87,C1968751179,M975790343,15809.63,7871.75,0.0,0.0,0.0
3,PAYMENT,23347.8,C521311335,M1684854630,7871.75,0.0,0.0,0.0,0.0
3,PAYMENT,3024.32,C1461001018,M642087302,36790.0,33765.68,0.0,0.0,0.0
3,PAYMENT,12694.9,C771715205,M799692219,179254.0,166559.1,0.0,0.0,0.0
3,PAYMENT,6573.52,C1343838143,M1562221939,4921.0,0.0,0.0,0.0,0.0
3,PAYMENT,30588.31,C187737357,M1984577117,144777.0,114188.69,0.0,0.0,0.0
3,PAYMENT,18409.27,C1819552644,M1572066684,14504.0,0.0,0.0,0.0,0.0
3,PAYMENT,6808.99,C1403325194,M1958375413,79862.0,73053.01,0.0,0.0,0.0
3,PAYMENT,28899.92,C962548461,M2055501967,186.0,0.0,0.0,0.0,0.0
3,PAYMENT,85.42,C16957838,M652268444,10386.0,10300.58,0.0,0.0,0.0
3,PAYMENT,9768.07,C1709913495,M1014135205,5198.0,0.0,0.0,0.0,0.0
3,PAYMENT,1828.21,C736874772,M188193734,2.0,0.0,0.0,0.0,0.0
3,DEBIT,1027.42,C927744186,C479161446,52928.0,51900.58,51250.0,9076.2,0.0
3,TRANSFER,76083.8,C417118375,C634440506,51900.58,0.0,186540.3,262624.1,0.0
3,TRANSFER,5573.43,C1842002393,C1922859107,0.0,0.0,152292.0,286841.74,0.0
3,TRANSFER,206925.43,C1511319053,C11003494,0.0,0.0,11200000.0,10900000.0,0.0
3,TRANSFER,572492.51,C260580453,C1262822392,0.0,0.0,11600000.0,12100000.0,0.0
3,TRANSFER,707899.22,C1928117427,C306206744,0.0,0.0,7173523.49,7801173.17,0.0
3,TRANSFER,979818.78,C1246807878,C985934102,0.0,0.0,1116289.38,1796138.08,0.0
3,TRANSFER,280567.17,C923366543,C667346055,0.0,0.0,9989133.64,10700000.0,0.0
3,TRANSFER,18873.1,C2045560071,C601893033,0.0,0.0,54985.05,18021.11,0.0
3,TRANSFER,2837270.65,C1861416877,C97730845,0.0,0.0,9126860.4,12900000.0,0.0
3,TRANSFER,525371.52,C584349634,C1504109395,0.0,0.0,930271.58,1640678.66,0.0
3,TRANSFER,1197188.79,C1585824283,C451111351,0.0,0.0,2560556.45,3757745.24,0.0
3,TRANSFER,141633.8,C1105129521,C1916720513,0.0,0.0,6235766.54,6778025.76,0.0
3,TRANSFER,521678.46,C954742840,C667346055,0.0,0.0,10300000.0,10700000.0,0.0
3,TRANSFER,1610264.08,C964895360,C1255024717,0.0,0.0,6349066.6,7810214.06,0.0
3,TRANSFER,2565.32,C1231469233,C146305349,0.0,0.0,188715.38,344441.76,0.0
3,TRANSFER,16972.84,C2131723476,C1005928818,0.0,0.0,20462.56,37435.4,0.0
3,TRANSFER,708855.97,C115297013,C991505714,0.0,0.0,1066634.1,2109808.94,0.0
3,TRANSFER,630132.72,C652803980,C1721246982,0.0,0.0,1177171.25,1628181.42,0.0
3,TRANSFER,445570.0,C1520921298,C801142660,0.0,0.0,547215.12,1482025.15,0.0
3,TRANSFER,50662.63,C1494051958,C479161446,0.0,0.0,52277.42,9076.2,0.0
3,TRANSFER,192421.03,C628694336,C1916720513,0.0,0.0,6377400.33,6778025.76,0.0
3,TRANSFER,1453126.81,C1150063356,C453211571,0.0,0.0,3809570.13,4790173.09,0.0
3,TRANSFER,112752.15,C622625093,C1303868418,0.0,0.0,223006.0,5515949.57,0.0
3,TRANSFER,87674.26,C398468940,C997608398,0.0,0.0,157982.12,124042.91,0.0
3,PAYMENT,16573.43,C2059316201,M1510333744,40857.0,24283.57,0.0,0.0,0.0
3,PAYMENT,2941.39,C458385820,M230610941,102940.05,99998.66,0.0,0.0,0.0
3,CASH_OUT,90922.45,C38851648,C998351292,99998.66,9076.2,482981.46,122805.91,0.0
3,PAYMENT,2166.7,C1992844647,M2120154283,72.0,0.0,0.0,0.0,0.0
3,PAYMENT,3095.82,C94690722,M30604162,30415.0,27319.18,0.0,0.0,0.0
3,PAYMENT,279.84,C872699266,M1035361293,27319.18,27039.34,0.0,0.0,0.0
3,PAYMENT,8615.79,C517787604,M147077478,27039.34,18423.55,0.0,0.0,0.0
3,PAYMENT,29363.1,C519751097,M295937119,17790.0,0.0,0.0,0.0,0.0
3,DEBIT,5916.27,C1769565136,C13226198,247.0,0.0,38473.99,44390.26,0.0
3,PAYMENT,19877.65,C1088381072,M146842175,24560.0,4682.35,0.0,0.0,0.0
3,DEBIT,1575.17,C72187428,C20671747,72541.05,70965.88,81584.44,89079.66,0.0
3,PAYMENT,162.32,C650687126,M489200959,70965.88,70803.56,0.0,0.0,0.0
3,DEBIT,2664.55,C284427775,C1922859107,28439.0,25774.45,157865.43,286841.74,0.0
3,PAYMENT,10951.21,C2133325211,M479769835,460592.0,449640.79,0.0,0.0,0.0
3,PAYMENT,649.2,C1166021410,M1969958288,158.0,0.0,0.0,0.0,0.0
3,PAYMENT,18847.45,C891327883,M1824931880,152220.0,133372.55,0.0,0.0,0.0
3,TRANSFER,70376.34,C689588113,C929856893,59987.0,0.0,47644.38,46262.61,0.0
3,PAYMENT,24661.43,C95545487,M873249151,2191.0,0.0,0.0,0.0,0.0
3,PAYMENT,2688.52,C1779787990,M298355914,1070.0,0.0,0.0,0.0,0.0
3,PAYMENT,16048.8,C456653804,M1243705012,114995.0,98946.2,0.0,0.0,0.0
3,PAYMENT,16115.55,C196340990,M1590202270,5373.0,0.0,0.0,0.0,0.0
3,PAYMENT,3130.69,C2047145776,M990994954,45415.0,42284.31,0.0,0.0,0.0
3,DEBIT,6010.62,C802270602,C995911260,549946.93,543936.31,8629.02,14639.63,0.0
3,CASH_OUT,8294.34,C897541009,C24119573,543936.31,535641.97,41182.36,49476.7,0.0
3,CASH_OUT,34465.37,C1755295609,C1711105800,535641.97,501176.6,165878.6,3522.9,0.0
3,PAYMENT,12695.49,C1479446866,M2050083360,30843.0,18147.51,0.0,0.0,0.0
3,PAYMENT,3911.87,C882658588,M569235601,1327.0,0.0,0.0,0.0,0.0
3,PAYMENT,10105.94,C233142783,M2037498537,49694.0,39588.06,0.0,0.0,0.0
3,PAYMENT,24674.79,C802395190,M1622534157,20199.0,0.0,0.0,0.0,0.0
3,TRANSFER,16208.5,C1178160997,C99219259,24318.0,8109.5,0.0,16208.5,0.0
3,PAYMENT,37480.38,C833272193,M40626598,182.0,0.0,0.0,0.0,0.0
3,PAYMENT,14043.68,C1297189990,M1092591822,72818.0,58774.32,0.0,0.0,0.0
3,PAYMENT,9419.48,C622690269,M2028372993,22393.0,12973.52,0.0,0.0,0.0
3,CASH_OUT,101181.53,C957683143,C667346055,12973.52,0.0,10800000.0,10700000.0,0.0
3,PAYMENT,9437.39,C95476731,M1268629255,19908.0,10470.61,0.0,0.0,0.0
3,PAYMENT,10728.82,C127401209,M381516513,778162.02,767433.2,0.0,0.0,0.0
3,PAYMENT,409.74,C366023886,M856880372,767433.2,767023.46,0.0,0.0,0.0
3,PAYMENT,708.36,C190490203,M1993191331,767023.46,766315.1,0.0,0.0,0.0
3,PAYMENT,21595.02,C1797763792,M1337347604,466.0,0.0,0.0,0.0,0.0
3,PAYMENT,13021.44,C293618119,M170611939,150192.94,137171.5,0.0,0.0,0.0
3,CASH_OUT,31891.69,C1548535364,C1032986144,137171.5,105279.81,42746.73,74638.42,0.0
3,PAYMENT,14294.08,C569894199,M854202039,69899.0,55604.92,0.0,0.0,0.0
3,PAYMENT,209.18,C1656143941,M1492276401,245730.0,245520.82,0.0,0.0,0.0
3,PAYMENT,8269.29,C1186127045,M604976394,94256.0,85986.71,0.0,0.0,0.0
3,PAYMENT,8095.03,C1886350630,M989001798,41916.0,33820.97,0.0,0.0,0.0
3,PAYMENT,1588.8,C1794531113,M923570200,40155.84,38567.04,0.0,0.0,0.0
3,PAYMENT,1667.18,C1015139714,M287056540,38567.04,36899.86,0.0,0.0,0.0
3,PAYMENT,2184.39,C1238055041,M437583344,7360.41,5176.03,0.0,0.0,0.0
3,PAYMENT,549.08,C676060909,M1488130490,5176.03,4626.94,0.0,0.0,0.0
3,PAYMENT,1082.01,C1210856733,M1978317461,32477.0,31394.99,0.0,0.0,0.0
3,PAYMENT,5664.57,C52477555,M1130250604,509363.0,503698.43,0.0,0.0,0.0
3,DEBIT,3762.4,C1794314439,C384887832,11465.0,7702.6,27048.0,24074.25,0.0
3,DEBIT,5920.06,C1257058590,C20671747,156628.0,150707.94,83159.61,89079.66,0.0
3,PAYMENT,34885.44,C1278790934,M2111615196,96636.56,61751.11,0.0,0.0,0.0
3,CASH_OUT,57342.59,C257684104,C1504109395,61751.11,4408.53,1455643.1,1640678.66,0.0
3,CASH_OUT,9804.05,C740120508,C1877453512,4408.53,0.0,107159.07,118276.63,0.0
3,CASH_OUT,119579.08,C650608468,C1023714065,0.0,0.0,2485918.01,2182677.05,0.0
3,CASH_OUT,8451.78,C1048928512,C1065443868,0.0,0.0,174556.77,100836.14,0.0
3,CASH_OUT,123283.25,C1855589354,C1167066016,0.0,0.0,404831.0,646875.4,0.0
3,CASH_OUT,171669.81,C687608114,C2118255842,0.0,0.0,416581.85,259015.25,0.0
3,CASH_OUT,48514.62,C895280806,C2063763486,0.0,0.0,50942.42,99457.04,0.0
3,CASH_OUT,485135.11,C541330540,C1590550415,0.0,0.0,17800000.0,18300000.0,0.0
3,CASH_OUT,340917.37,C507479765,C1870252780,0.0,0.0,7103899.5,6800716.51,0.0
3,CASH_OUT,103406.05,C1443000737,C932583850,0.0,0.0,3512606.05,6963508.84,0.0
3,CASH_OUT,88793.94,C79283217,C709091500,0.0,0.0,125226.99,265635.7,0.0
3,CASH_OUT,162541.79,C69115782,C187649742,0.0,0.0,327229.36,99535.4,0.0
3,CASH_OUT,189104.46,C1727379710,C1023714065,0.0,0.0,2605497.09,2182677.05,0.0
3,CASH_OUT,22630.64,C591352568,C413177525,0.0,0.0,235008.0,259438.66,0.0
3,CASH_OUT,75925.56,C1777112002,C1286084959,0.0,0.0,1378570.36,2648013.13,0.0
3,CASH_OUT,226424.35,C436126678,C977993101,0.0,0.0,1748436.14,1615874.57,0.0
3,CASH_OUT,105759.64,C1384626783,C728885526,0.0,0.0,152509.08,229190.56,0.0
3,PAYMENT,7842.1,C192318053,M109673034,53982.06,46139.96,0.0,0.0,0.0
3,PAYMENT,2317.06,C1770453310,M113042195,46139.96,43822.9,0.0,0.0,0.0
3,CASH_IN,254872.55,C958817283,C569022831,7408.0,262280.55,786.0,0.0,0.0
3,PAYMENT,2457.11,C1957691975,M715213542,262280.55,259823.45,0.0,0.0,0.0
3,PAYMENT,2599.05,C1273270490,M1097397209,39532.0,36932.95,0.0,0.0,0.0
3,PAYMENT,906.78,C893281161,M367589810,36932.95,36026.17,0.0,0.0,0.0
3,PAYMENT,2092.69,C2053491093,M2090142523,36026.17,33933.48,0.0,0.0,0.0
3,PAYMENT,18293.81,C988876043,M1745241742,60205.42,41911.6,0.0,0.0,0.0
3,PAYMENT,1341.34,C1014698874,M1751325469,41911.6,40570.26,0.0,0.0,0.0
3,PAYMENT,6159.62,C1514723919,M10536382,40570.26,34410.65,0.0,0.0,0.0
3,TRANSFER,75131.35,C1680139795,C1261031890,76089.0,957.65,23315.48,98446.83,0.0
3,DEBIT,3985.96,C351249017,C667346055,40300.0,36314.04,10900000.0,10700000.0,0.0
3,PAYMENT,9224.5,C149526537,M241316255,27929.0,18704.5,0.0,0.0,0.0
3,PAYMENT,10839.8,C1295338046,M614516107,70407.1,59567.3,0.0,0.0,0.0
3,TRANSFER,136001.37,C1615669446,C173783788,59567.3,0.0,501176.6,227513.56,0.0
3,TRANSFER,163870.49,C2134639513,C1761291320,39379.0,0.0,29491.02,193361.51,0.0
3,PAYMENT,15484.5,C406831866,M974242027,176099.0,160614.5,0.0,0.0,0.0
3,PAYMENT,22415.68,C856937591,M741095751,31164.0,8748.32,0.0,0.0,0.0
3,TRANSFER,22877.0,C1247938090,C1002031672,22877.0,0.0,0.0,0.0,1.0
3,CASH_OUT,22877.0,C2126545173,C573200870,22877.0,0.0,0.0,22877.0,1.0
3,PAYMENT,19110.24,C1407009494,M511094763,17586.0,0.0,0.0,0.0,0.0
3,PAYMENT,2726.77,C1149217113,M1045250282,696.0,0.0,0.0,0.0,0.0
3,PAYMENT,8302.14,C121597447,M748523772,0.0,0.0,0.0,0.0,0.0
3,PAYMENT,2204.12,C353489239,M1099925775,0.0,0.0,0.0,0.0,0.0
3,PAYMENT,1587.79,C1027377263,M2103895364,10906.0,9318.21,0.0,0.0,0.0
3,PAYMENT,19818.51,C1717967062,M1528574692,154991.0,135172.49,0.0,0.0,0.0
3,PAYMENT,5989.14,C45790744,M1220292558,15216.0,9226.86,0.0,0.0,0.0
3,PAYMENT,22421.09,C516570791,M620471432,121670.0,99248.91,0.0,0.0,0.0
3,PAYMENT,15323.44,C1940311161,M1515016092,9083.0,0.0,0.0,0.0,0.0
3,PAYMENT,26862.79,C356347252,M1822115007,26044.0,0.0,0.0,0.0,0.0
3,PAYMENT,4158.69,C698062929,M421135185,24366.0,20207.31,0.0,0.0,0.0
3,PAYMENT,1354.57,C1731365835,M1371182382,158.0,0.0,0.0,0.0,0.0
4,TRANSFER,167476.47,C605472344,C1926673338,63807.0,0.0,0.0,167476.47,0.0
4,PAYMENT,383.64,C1834961152,M507575219,1081.0,697.36,0.0,0.0,0.0
4,PAYMENT,1150.8,C458624688,M165687172,30766.0,29615.2,0.0,0.0,0.0
4,PAYMENT,4059.46,C509632753,M132423149,11277.0,7217.54,0.0,0.0,0.0
4,PAYMENT,921.61,C745287727,M611890729,7217.54,6295.94,0.0,0.0,0.0
4,PAYMENT,10739.56,C956448191,M439010439,6295.94,0.0,0.0,0.0,0.0
4,TRANSFER,43896.22,C1460298405,C1750563752,102539.0,58642.78,167163.39,252667.53,0.0
4,PAYMENT,1036.33,C908218259,M518349613,58642.78,57606.45,0.0,0.0,0.0
4,CASH_OUT,124112.03,C1386713738,C728885526,3248.0,0.0,258268.72,229190.56,0.0
4,PAYMENT,5678.23,C1446825265,M1917214386,0.0,0.0,0.0,0.0,0.0
4,PAYMENT,4848.52,C1200601052,M701652581,0.0,0.0,0.0,0.0,0.0
4,PAYMENT,562.64,C431446827,M1506030945,674221.0,673658.36,0.0,0.0,0.0
4,DEBIT,1313.51,C1666144466,C1877453512,49977.0,48663.49,116963.12,118276.63,0.0
4,PAYMENT,2681.46,C1481970600,M2065196426,11034.0,8352.54,0.0,0.0,0.0
4,PAYMENT,1677.52,C51325109,M438270414,24448.0,22770.48,0.0,0.0,0.0
4,PAYMENT,2713.07,C1789387126,M1386999197,96360.0,93646.93,0.0,0.0,0.0
4,PAYMENT,1187.17,C672869885,M1227612217,48450.0,47262.83,0.0,0.0,0.0
4,PAYMENT,347.5,C483529787,M286840121,9148.0,8800.5,0.0,0.0,0.0
4,PAYMENT,1637.03,C1612539426,M1981900848,220.0,0.0,0.0,0.0,0.0
4,PAYMENT,947.58,C2061424899,M767060604,3025.0,2077.42,0.0,0.0,0.0
4,PAYMENT,1921.43,C639579551,M1526901124,34622.0,32700.57,0.0,0.0,0.0
4,PAYMENT,2929.49,C1461216550,M958209587,0.0,0.0,0.0,0.0,0.0
4,PAYMENT,1161.22,C1727096642,M678538385,0.0,0.0,0.0,0.0,0.0
4,PAYMENT,2005.44,C1012194796,M1835638995,21367.0,19361.56,0.0,0.0,0.0
4,PAYMENT,1936.67,C5181771,M629092599,10604.0,8667.33,0.0,0.0,0.0
4,PAYMENT,8158.24,C1071522313,M529621529,8667.33,509.09,0.0,0.0,0.0
4,PAYMENT,38059.51,C1739390441,M990413155,509.09,0.0,0.0,0.0,0.0
4,PAYMENT,3272.71,C1971855969,M1629292387,4352.0,1079.29,0.0,0.0,0.0
4,PAYMENT,2707.11,C1633615132,M505572301,198203.0,195495.89,0.0,0.0,0.0
4,PAYMENT,2776.75,C713939266,M589489519,20499.0,17722.25,0.0,0.0,0.0
4,PAYMENT,3346.22,C889346570,M947069796,12983.0,9636.78,0.0,0.0,0.0
4,DEBIT,409.4,C2087758561,C1060830840,30810.4,30401.0,25390.85,21101.01,0.0
4,PAYMENT,6326.75,C1221407133,M1866002564,30401.0,24074.25,0.0,0.0,0.0
4,TRANSFER,139173.95,C1324451332,C1289462509,35559.0,0.0,0.0,139173.95,0.0
4,CASH_IN,208096.95,C925829785,C1453128758,0.0,208096.95,486798.02,42270.49,0.0
4,CASH_IN,487852.5,C382698552,C1816757085,208096.95,695949.45,9670814.67,8975709.58,0.0
4,CASH_IN,45649.91,C1046211253,C728885526,695949.45,741599.36,382380.75,229190.56,0.0
4,CASH_IN,130708.05,C2086177500,C997608398,741599.36,872307.41,245656.38,124042.91,0.0
4,CASH_IN,143618.67,C871115788,C1234776885,872307.41,1015926.08,1840076.94,1623962.37,0.0
4,CASH_IN,41385.54,C1500020749,C1467740330,1015926.08,1057311.62,65002.0,5966.04,0.0
4,CASH_IN,51147.41,C948422615,C1498438472,1057311.62,1108459.04,57792.19,6644.77,0.0
4,CASH_IN,246059.61,C11646065,C1782113663,1108459.04,1354518.65,1982491.06,1356589.82,0.0
4,CASH_IN,352364.46,C1383031847,C1789550256,1354518.65,1706883.11,2943614.6,2772312.14,0.0
4,CASH_IN,225639.52,C1327169167,C667346055,1706883.11,1932522.64,10900000.0,10700000.0,0.0
4,CASH_IN,52896.89,C1227170244,C1388157479,1932522.64,1985419.52,74267.0,0.0,0.0
4,CASH_IN,409664.42,C1144653485,C173783788,1985419.52,2395083.94,637177.97,227513.56,0.0
4,CASH_IN,308084.98,C1843207249,C1286084959,2395083.94,2703168.92,1454495.92,2648013.13,0.0
4,CASH_IN,280770.07,C1965779427,C1446521801,2703168.92,2983939.0,6540346.28,5692737.46,0.0
4,CASH_IN,221970.49,C358636931,C728526866,2983939.0,2983939.0,2983939.0,6671931.33,0.0
4,CASH_IN,68827.52,C33238764,C1452722471,2983939.0,3052766.52,72236.0,3408.48,0.0
4,CASH_IN,180075.86,C79791382,C564160838,3052766.52,3232842.37,921817.65,217964.09,0.0
4,CASH_IN,245908.29,C705400860,C97730845,3232842.37,3478750.66,12000000.0,12900000.0,0.0
4,CASH_IN,80199.62,C1024478363,C2083562754,3478750.66,3558950.28,2051802.27,2748383.99,0.0
4,CASH_IN,573435.74,C1698990491,C1870252780,3558950.28,4132386.02,7444816.87,6800716.51,0.0
4,CASH_IN,248507.58,C1839548688,C811597470,4132386.02,4380893.6,308745.42,60237.85,0.0
4,CASH_IN,137360.58,C467185608,C1782113663,4380893.6,4518254.18,1736431.45,1356589.82,0.0
4,CASH_IN,48951.75,C605244604,C997608398,4518254.18,4567205.93,114948.33,124042.91,0.0
4,CASH_IN,99107.68,C1708786164,C1721246982,4567205.93,4666313.62,1807303.97,1628181.42,0.0
4,CASH_IN,25752.66,C586164630,C1303868418,4666313.62,4692066.27,335758.15,5515949.57,0.0
4,CASH_IN,16871.14,C2089317615,C1163619825,4692066.27,4708937.41,135715.81,118844.67,0.0
4,CASH_IN,34688.77,C1119920494,C1538745405,4708937.41,4743626.18,363538.72,139849.81,0.0
4,CASH_IN,208461.54,C2007031139,C1067155425,4743626.18,4952087.72,259823.45,51361.91,0.0
4,CASH_IN,107540.28,C1413473944,C728885526,4952087.72,5059628.0,336730.84,229190.56,0.0
4,CASH_IN,180025.45,C1798299644,C1674899618,5059628.0,5239653.45,7074754.63,6894729.18,0.0
4,CASH_IN,86497.62,C748935206,C2117043942,5239653.45,5326151.07,146063.74,59566.12,0.0
4,CASH_IN,21370.5,C1561936660,C1721246982,5326151.07,5347521.57,1708196.29,1628181.42,0.0
4,CASH_IN,130407.77,C1983472905,C1122118227,5347521.57,5477929.34,13100000.0,0.0,0.0
4,PAYMENT,200.47,C1669104653,M1370231468,31051.0,30850.53,0.0,0.0,0.0
4,PAYMENT,3973.91,C1178270318,M2073484941,30850.53,26876.62,0.0,0.0,0.0
4,PAYMENT,1015.93,C2093834526,M1304765785,1168.0,152.07,0.0,0.0,0.0
4,PAYMENT,8221.47,C1547521797,M294817977,152.07,0.0,0.0,0.0,0.0
4,PAYMENT,7222.78,C104912388,M1657521272,64443.0,57220.22,0.0,0.0,0.0
4,PAYMENT,1161.3,C1413020227,M1361755941,125444.0,124282.7,0.0,0.0,0.0
4,PAYMENT,2463.48,C1364898802,M1829651877,3921.0,1457.52,0.0,0.0,0.0
4,CASH_OUT,51614.78,C2121744549,C709091500,1457.52,0.0,214020.92,265635.7,0.0
4,TRANSFER,25975.86,C2057313241,C903716563,138.0,0.0,0.0,25975.86,0.0
4,PAYMENT,3011.78,C2120344156,M1633530712,21044.0,18032.22,0.0,0.0,0.0
4,PAYMENT,3112.94,C627815870,M1609501721,18032.22,14919.27,0.0,0.0,0.0
4,PAYMENT,423.65,C778925754,M581359452,196.0,0.0,0.0,0.0,0.0
4,PAYMENT,1713.72,C1519927539,M2100297853,15759.0,14045.28,0.0,0.0,0.0
4,PAYMENT,6188.07,C942502343,M749030825,14045.28,7857.21,0.0,0.0,0.0
4,PAYMENT,27480.99,C883035926,M1231864343,7857.21,0.0,0.0,0.0,0.0
4,PAYMENT,2343.87,C438051252,M483589979,21566.0,19222.13,0.0,0.0,0.0
4,PAYMENT,2423.7,C950831464,M402622480,32326.0,29902.3,0.0,0.0,0.0
4,PAYMENT,3722.55,C1821711066,M1739986996,4541.0,818.45,0.0,0.0,0.0
4,CASH_OUT,58046.34,C990722659,C997608398,818.45,0.0,65996.58,124042.91,0.0
4,PAYMENT,709.56,C1348045338,M350099713,31400.0,30690.44,0.0,0.0,0.0
4,PAYMENT,2524.23,C1132385302,M301084728,249333.0,246808.77,0.0,0.0,0.0
4,PAYMENT,1427.0,C233271622,M1763010538,29868.0,28441.0,0.0,0.0,0.0
4,PAYMENT,952.48,C1560203450,M1552767213,46570.0,45617.52,0.0,0.0,0.0
4,PAYMENT,3684.23,C1784053627,M683573228,45617.52,41933.3,0.0,0.0,0.0
4,PAYMENT,808.11,C40829249,M873688017,4801.0,3992.89,0.0,0.0,0.0
4,PAYMENT,1522.02,C1843885967,M914175168,189.0,0.0,0.0,0.0,0.0
4,PAYMENT,5249.58,C1289903687,M1669392873,13476.0,8226.42,0.0,0.0,0.0
